province,district,cluster,HHID,ubudehe,sex,age,electricity,urban_rural,paid_work,school,marital_code,HH_WT,C_hhweight,source,marital,type,quantity,frequency,expenditure,light_percentage,monthly_expenditure,annual_expenditure,all_fuel_exp,clean_cooking,cookstove_type,injury,minute_spent,fuel_availability,availability.fac,mobile_num,smart_phone,charge_home.code,charge_outside.code,charge_expenditure,internet,minigrid_pay.code,nationalgrid_pay.code,charge_home,charge_outside,minigrid_pay,nationalgrid_pay,mobile_exp,N01,N02,ownership,main_energy.code,main_energy,candle_exp,solar,grid,no_elec,charcoal_exp,wood_exp,gas_exp,biomass_exp,kerosene_exp
Northern Province,Gicumbi,233,473300604,3,1,40,0,2,1,1,1,1946.098,2024.2923662976314,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,2,3,Sometimes available,1,2,2,1,2000,2,NA,NA,No,1,NA,NA,1.72,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,233,473300704,1,1,70,0,2,1,0,1,1946.098,2024.2923662976314,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0.08,0,0,0
Northern Province,Gicumbi,233,473300804,3,1,42,0,2,1,0,1,1946.098,2024.2923662976314,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,4,3,Sometimes available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0.11,0.14,0,0,0
Northern Province,Gicumbi,233,473300904,1,2,65,0,2,2,0,8,1946.098,2024.2923662976314,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,3,Sometimes available,1,2,2,1,500,2,NA,NA,No,1,NA,NA,0.43,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,233,473301004,2,1,28,0,2,1,1,1,1946.098,2024.2923662976314,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,2,Mostly available,2,2,2,2,1000,2,NA,NA,No,2,NA,NA,0.86,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,233,473301204,1,2,63,0,2,1,1,8,1946.098,2024.2923662976314,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,1,2,2,1,600,2,NA,NA,No,1,NA,NA,0.516,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,233,473301304,1,1,66,0,2,1,0,8,1946.098,2024.2923662976314,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,Own account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,233,473301404,2,1,34,1,2,1,1,2,1946.098,2024.2923662976314,Solar Home System,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,20,2,Mostly available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,6,Solar Home System,0,1,0,0,0,0.07,0,0,0
Northern Province,Gicumbi,233,473301604,2,1,27,0,2,1,1,2,1946.098,2024.2923662976314,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,233,473301804,1,1,43,0,2,1,1,1,1946.098,2024.2923662976314,No electricity, Married monogamously with legal certificate,Kerosene,1,30,100,90,100,1216.6666666666667,1.05,0,3-Stones/Open fire stove,NA,10,1,Always available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,3,Joint account (with spouse),111,No electricity,0,0,0,1,0,0.02,0,0,1.05
Northern Province,Gicumbi,233,473302004,2,1,43,1,2,1,0,1,1946.098,2024.2923662976314,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,2,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,3,Joint account (with spouse),6,Solar Home System,0,1,0,0,0,0.11,0,0,0
Northern Province,Gicumbi,233,473302104,1,1,38,0,2,1,0,1,1946.098,2024.2923662976314,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,233,473302204,3,1,61,0,2,2,0,1,1946.098,2024.2923662976314,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,4,3,Sometimes available,2,2,2,2,1000,2,NA,NA,No,2,NA,NA,0.86,2,1,No account,111,No electricity,0,0,0,1,0,0.14,0,0,0
Northern Province,Gicumbi,234,473400104,2,2,73,0,2,2,0,8,1475.391,1759.6955743657907,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,234,473400204,1,1,85,1,2,2,0,8,1475.391,1759.6955743657907,Other Solar Lighting System,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,Own account,5,Other Solar Lighting System,0,1,0,0,0,0,0,0,0
Northern Province,Gicumbi,234,473400304,2,1,71,0,2,1,0,1,1475.391,1759.6955743657907,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,234,473400404,1,2,65,1,2,1,0,8,1475.391,1759.6955743657907,Other Solar Lighting System,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,5,Other Solar Lighting System,0,1,0,0,0,0,0,0,0
Northern Province,Gicumbi,234,473400504,2,2,72,0,2,2,0,8,1475.391,1759.6955743657907,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,234,473400604,3,1,70,1,2,1,1,8,1475.391,1759.6955743657907,Rechargeable Battery,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,20,1,Always available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,1,2,Own account,7,Rechargeable Battery,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,234,473400704,3,1,51,0,2,1,0,1,1475.391,1759.6955743657907,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,15,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,234,473400804,3,1,47,1,2,2,0,1,1475.391,1759.6955743657907,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,6,Solar Home System,0,1,0,0,0,0.14,0,0,0
Northern Province,Gicumbi,234,473400904,1,1,77,0,2,1,1,1,1475.391,1759.6955743657907,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,Joint account (with savings group),111,No electricity,0,0,0,1,0,0.14,0,0,0
Northern Province,Gicumbi,234,473401004,1,1,64,1,2,1,0,1,1475.391,1759.6955743657907,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,6,Solar Home System,0,1,0,0,0,0,0,0,0
Northern Province,Gicumbi,234,473401104,3,1,61,0,2,1,1,1,1475.391,1759.6955743657907,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,234,473401204,2,1,40,0,2,1,1,1,1475.391,1759.6955743657907,No electricity, Married monogamously with legal certificate,Kerosene,2,7,500,80,2142.8571428571427,26071.428571428572,22.42,0,Traditional/Locally built stove,NA,10,1,Always available,2,2,2,2,200,2,NA,NA,No,2,NA,NA,0.172,2,3,Joint account (with spouse),111,No electricity,0,0,0,1,0,0,0,0,22.42
Northern Province,Gicumbi,234,473401304,2,1,49,0,2,1,0,1,1475.391,1759.6955743657907,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Other cookstove,NA,5,NA,NA,1,2,2,1,100,2,NA,NA,No,1,NA,NA,0.086,3,3,Joint account (with spouse),111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,234,473401404,3,1,32,1,2,1,0,2,1475.391,1759.6955743657907,Solar Home System,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,2,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,4,Joint account (with savings group),6,Solar Home System,0,1,0,0,0,0.14,0,0,0
Northern Province,Gicumbi,234,473401504,1,1,29,0,2,1,1,7,1475.391,1759.6955743657907,No electricity,Single,Kerosene,1,7,500,95,2142.8571428571427,26071.428571428572,22.42,1,Manufactured biomass stove,NA,20,1,Always available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,1,2,Own account,111,No electricity,0,0,0,1,0.49,0,0,0,22.42
Northern Province,Gicumbi,234,473401604,3,1,27,1,2,1,0,2,1475.391,1759.6955743657907,Rechargeable Battery,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,15,2,Mostly available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,7,Rechargeable Battery,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,234,473401704,2,1,34,0,2,1,1,1,1475.391,1759.6955743657907,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,4,Rarely available,1,2,2,1,1300,2,NA,NA,No,1,NA,NA,1.1179999999999999,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,234,473401804,3,2,45,0,2,2,1,1,1475.391,1759.6955743657907,No electricity, Married monogamously with legal certificate,Kerosene,1,7,1000,90,4285.714285714285,52142.857142857145,44.84,1,Manufactured biomass stove,NA,5,1,Always available,4,2,2,4,1200,2,NA,NA,No,4,NA,NA,1.032,2,1,No account,111,No electricity,0,0,0,1,0.49,0,0,0,44.84
Northern Province,Gicumbi,235,473500104,2,1,29,0,2,1,1,2,1095.9410723684211,1074.7408352053283,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0.11,0,0,0
Northern Province,Gicumbi,235,473500204,3,1,54,1,2,1,1,1,2414.2470000000003,2611.1027861865746,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,5,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0,0.11,0,0,0
Northern Province,Gicumbi,235,473500304,2,1,64,0,2,1,1,1,1095.9410723684211,1074.7408352053283,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Other cookstove,NA,5,NA,NA,2,2,2,2,500,2,NA,NA,No,2,NA,NA,0.43,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,235,473500504,2,1,45,0,2,1,1,1,1095.9410723684211,1074.7408352053283,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,1,Always available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,235,473500604,2,1,59,0,2,2,1,1,1095.9410723684211,1074.7408352053283,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,3,Sometimes available,1,2,2,1,400,2,NA,NA,No,1,NA,NA,0.344,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,235,473500704,3,1,36,0,2,1,1,1,1095.9410723684211,1074.7408352053283,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,15,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,235,473500804,2,1,34,1,2,2,1,1,2414.2470000000003,2611.1027861865746,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0,0,0,0,0
Northern Province,Gicumbi,235,473500904,3,1,32,0,2,1,1,1,1095.9410723684211,1074.7408352053283,No electricity, Married monogamously with legal certificate,Kerosene,1,14,100,100,214.28571428571428,2607.1428571428573,2.24,0,Traditional/Locally built stove,1,10,1,Always available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,3,Joint account (with spouse),111,No electricity,0,0,0,1,0,0.14,0,0,2.24
Northern Province,Gicumbi,235,473501004,2,1,30,1,2,1,1,1,2414.2470000000003,2611.1027861865746,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,20,3,Sometimes available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,4,Joint account (with savings group),1,National grid,0,0,1,0,0,0,0,0,0
Northern Province,Gicumbi,235,473501104,2,1,43,1,2,1,1,1,1095.9410723684211,1074.7408352053283,Rechargeable Battery, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,2,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,2,Own account,7,Rechargeable Battery,0,0,0,1,0.11,0,0,0,0
Northern Province,Gicumbi,235,473501204,2,1,70,1,2,1,1,3,2414.2470000000003,2611.1027861865746,National grid,Married polygamous,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,555,NA,NA,NA,"Other, specify",0,2,1,No account,1,National grid,0,0,1,0,0.11,0,0,0,0
Northern Province,Gicumbi,235,473501304,1,1,70,0,2,2,0,1,1095.9410723684211,1074.7408352053283,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0.14,0,0,0
Northern Province,Gicumbi,235,473501404,2,1,51,1,2,1,1,1,1095.9410723684211,1074.7408352053283,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,3,Sometimes available,3,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,1,2,Own account,6,Solar Home System,0,1,0,0,0.14,0,0,0,0
Northern Province,Gicumbi,235,473501604,1,1,56,1,2,1,1,2,2414.2470000000003,2611.1027861865746,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,0,0.14,0,0,0
Northern Province,Gicumbi,235,473501704,3,2,60,0,2,2,0,8,1095.9410723684211,1074.7408352053283,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,Joint account (with savings group),111,No electricity,0,0,0,1,0.11,0,0,0,0
Northern Province,Gicumbi,235,473501904,3,1,54,0,2,1,1,1,1095.9410723684211,1074.7408352053283,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,2,2,2,2,600,2,NA,NA,No,2,NA,NA,0.516,2,1,No account,111,No electricity,0,0,0,1,0.08,0,0,0,0
Northern Province,Gicumbi,235,473502004,1,1,59,0,2,2,0,1,1095.9410723684211,1074.7408352053283,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,2,Mostly available,3,2,2,3,2400,2,NA,NA,No,3,NA,NA,2.064,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,235,473502104,3,1,63,1,2,1,1,1,2414.2470000000003,2611.1027861865746,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,3,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,555,NA,NA,NA,"Other, specify",0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0.08,0,0,0,0
Northern Province,Gicumbi,236,473600104,2,1,30,0,2,1,1,1,467.3843309859154,451.4221479523578,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,20,1,Always available,1,2,2,1,500,2,NA,NA,No,1,NA,NA,0.43,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,236,473600204,3,1,50,1,2,1,1,1,1896.2450000000001,1600.4768749302411,National grid, Married monogamously with legal certificate,Candle,2,21,100,NA,142.85714285714286,1738.095238095238,1.49,0,Traditional/Locally built stove,NA,15,2,Mostly available,7,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,1.49,0,1,0,0,0.08,0,0,0
Northern Province,Gicumbi,236,473600304,1,2,72,0,2,1,0,8,467.3843309859154,451.4221479523578,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,20,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,Own account,111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,236,473600404,3,1,52,1,2,1,1,1,1896.2450000000001,1600.4768749302411,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,1,Always available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0.03,0,0,0
Northern Province,Gicumbi,236,473600504,2,1,33,0,2,1,1,1,467.3843309859154,451.4221479523578,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,15,1,Always available,1,2,2,1,400,2,NA,NA,No,1,NA,NA,0.344,2,1,No account,111,No electricity,0,0,0,1,0,0.08,0,0,0
Northern Province,Gicumbi,236,473600604,2,1,47,1,2,1,1,1,1896.2450000000001,1600.4768749302411,National grid, Married monogamously with legal certificate,Candle,2,7,200,NA,857.1428571428571,10428.57142857143,8.97,0,Traditional/Locally built stove,NA,10,2,Mostly available,2,2,1,NA,NA,2,NA,1,Yes,NA,NA,Cash,0,2,3,Joint account (with spouse),1,National grid,8.97,0,1,0,0,0.11,0,0,0
Northern Province,Gicumbi,236,473600704,2,1,27,0,2,1,1,2,467.3843309859154,451.4221479523578,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,4,Joint account (with savings group),111,No electricity,0,0,0,1,0,0,0,0,0
Northern Province,Gicumbi,236,473600804,3,1,34,1,2,1,1,1,1896.2450000000001,1600.4768749302411,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,0,0.11,0,0,0
Northern Province,Gicumbi,236,473600904,2,1,57,0,2,1,0,1,467.3843309859154,451.4221479523578,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,3,Sometimes available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,3,Joint account (with spouse),111,No electricity,0,0,0,1,0.08,0,0,0,0
Northern Province,Gicumbi,236,473601004,2,1,40,1,2,1,1,1,467.3843309859154,451.4221479523578,Solar Lantern, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,3,Sometimes available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,3,Joint account (with spouse),4,Solar Lantern,0,1,0,0,0.11,0,0,0,0
Northern Province,Gicumbi,236,473601104,2,1,41,0,2,1,1,1,467.3843309859154,451.4221479523578,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0.08,0,0,0,0
Northern Province,Gicumbi,236,473601204,2,1,32,0,2,1,1,2,467.3843309859154,451.4221479523578,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,4,Rarely available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,1,No account,111,No electricity,0,0,0,1,0,0.14,0,0,0
Northern Province,Gicumbi,236,473601304,2,1,23,0,2,2,1,1,467.3843309859154,451.4221479523578,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,2,Mostly available,2,1,2,2,1000,1,NA,NA,No,2,NA,NA,0.86,2,2,Own account,111,No electricity,0,0,0,1,0,0.14,0,0,0
Northern Province,Gicumbi,236,473601404,1,2,50,1,2,2,1,1,1896.2450000000001,1600.4768749302411,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0,0.14,0,0,0
Northern Province,Gicumbi,236,473601504,2,1,51,1,2,1,1,1,467.3843309859154,451.4221479523578,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,4,3,Sometimes available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,6,Solar Home System,0,1,0,0,0,0,0,0,0
Northern Province,Gicumbi,236,473601704,1,2,80,0,2,2,0,1,467.3843309859154,451.4221479523578,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,111,No electricity,0,0,0,1,0,0.11,0,0,0
Northern Province,Gicumbi,236,473601804,3,1,48,1,2,1,1,1,1896.2450000000001,1600.4768749302411,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,5,2,Mostly available,4,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0,0.08,0,0,0
Northern Province,Gicumbi,236,473602104,2,1,43,1,2,2,1,1,1896.2450000000001,1600.4768749302411,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,5,2,Mostly available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,0,0.08,0,0,0
Eastern Province,Rwamagana,237,533700105,2,1,37,0,2,1,1,5,464.1061442786069,459.6577507926769,No electricity,Divorced,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,3,Sometimes available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Rwamagana,237,533700205,2,1,36,0,2,2,0,2,464.1061442786069,459.6577507926769,No electricity,Married monogamously without certificate,Candle,12,1,100,NA,3000,36500,31.39,0,3-Stones/Open fire stove,NA,5,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,31.39,0,0,1,0,0,0,0,0
Eastern Province,Rwamagana,237,533700305,1,1,37,0,2,2,1,1,464.1061442786069,459.6577507926769,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0,0.11,0,0,0
Eastern Province,Rwamagana,237,533700405,3,1,41,1,2,2,1,1,464.1061442786069,459.6577507926769,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,2,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,2,Own account,6,Solar Home System,0,1,0,0,0,0,0,0,0
Eastern Province,Rwamagana,237,533700505,2,1,33,1,2,1,1,2,1696.0969999999998,1622.5250977521762,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,0,0,0,0,0
