province,district,cluster,HHID,ubudehe,sex,age,electricity,urban_rural,paid_work,school,marital_code,HH_WT,C_hhweight,source,marital,type,quantity,frequency,expenditure,light_percentage,monthly_expenditure,annual_expenditure,all_fuel_exp,clean_cooking,cookstove_type,injury,minute_spent,fuel_availability,availability.fac,mobile_num,smart_phone,charge_home.code,charge_outside.code,charge_expenditure,internet,minigrid_pay.code,nationalgrid_pay.code,charge_home,charge_outside,minigrid_pay,nationalgrid_pay,mobile_exp,N01,N02,ownership,main_energy.code,main_energy,candle_exp,solar,grid,no_elec,charcoal_exp,wood_exp,gas_exp,biomass_exp,kerosene_exp
Eastern Province,Gatsibo,254,555401805,1,2,42,1,2,2,0,8,17.51709519,16.27725538,Solar Home System,Widow/Widower,Kerosene,1,7,500,100,2142.857143,26071.42857,22.42,0,3-Stones/Open fire stove,NA,10,2,Mostly available,2,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,1,2,Own account,6,Solar Home System,0,1,0,0,0,0,0,0,22.42
Eastern Province,Gatsibo,255,555500105,3,2,48,1,2,2,1,8,108.8744,105.1783078,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,6,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,5,1,No account,1,National grid,0,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,255,555500205,3,1,45,1,2,1,1,1,108.8744,105.1783078,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,2,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,1,No account,1,National grid,0,0,1,0,0,134.53,0,0,0
Eastern Province,Gatsibo,255,555500305,3,1,56,1,2,1,1,2,108.8744,105.1783078,National grid,Married monogamously without certificate,Candle,2,30,200,NA,200,2433.333333,2.09,0,Traditional/Locally built stove,NA,10,2,Mostly available,3,2,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,1,No account,1,National grid,2.09,0,1,0,0,134.53,0,0,0
Eastern Province,Gatsibo,255,555500405,3,1,56,1,2,1,1,2,108.8744,105.1783078,National grid,Married monogamously without certificate,Candle,2,30,200,NA,200,2433.333333,2.09,0,Traditional/Locally built stove,NA,5,2,Mostly available,1,2,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,1,No account,1,National grid,2.09,0,1,0,15.7,20.93,0,0,0
Eastern Province,Gatsibo,255,555500505,3,1,60,1,2,1,1,1,108.8744,105.1783078,National grid, Married monogamously with legal certificate,Candle,3,7,100,NA,428.5714286,5214.285714,4.48,0,Traditional/Locally built stove,NA,10,2,Mostly available,3,2,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,1,No account,1,National grid,4.48,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,255,555500605,2,1,38,1,2,1,1,1,108.8744,105.1783078,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,2,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,1,No account,1,National grid,0,0,1,0,83.71,0,0,0,0
Eastern Province,Gatsibo,255,555500705,2,2,59,1,2,2,0,8,44.95459097,47.57756645,Solar Lantern,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,4,Rarely available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,1,1,No account,4,Solar Lantern,0,1,0,0,0,0,0,0,0
Eastern Province,Gatsibo,255,555500805,1,1,58,1,2,2,1,2,108.8744,105.1783078,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,1,National grid,0,0,1,0,0,20.93,0,0,0
Eastern Province,Gatsibo,255,555501005,3,1,48,1,2,2,1,1,44.95459097,47.57756645,Solar Lantern, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,2,Mostly available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,4,Solar Lantern,0,1,0,0,0,0,0,0,0
Eastern Province,Gatsibo,255,555501105,2,1,70,0,2,2,0,1,44.95459097,47.57756645,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,255,555501205,3,1,37,0,2,1,1,2,44.95459097,47.57756645,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,2,Mostly available,1,2,2,1,1500,2,NA,NA,No,1,NA,NA,1.29,2,1,No account,111,No electricity,0,0,0,1,0,15.7,0,0,0
Eastern Province,Gatsibo,255,555501305,2,1,62,0,2,2,1,1,44.95459097,47.57756645,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,2,Own account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,255,555501405,1,2,28,0,2,1,1,6,44.95459097,47.57756645,No electricity,Separated,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,15,4,Rarely available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,255,555501505,1,2,71,0,2,2,0,1,44.95459097,47.57756645,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,15,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,255,555501605,2,1,36,0,2,2,1,2,44.95459097,47.57756645,No electricity,Married monogamously without certificate,Candle,5,3,80,NA,800,9733.333333,8.37,0,Traditional/Locally built stove,NA,3,4,Rarely available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,8.37,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,255,555501705,2,1,65,0,2,2,1,1,44.95459097,47.57756645,No electricity, Married monogamously with legal certificate,Candle,15,5,80,NA,480,5840,5.02,0,Traditional/Locally built stove,NA,5,4,Rarely available,1,2,2,1,400,2,NA,NA,No,1,NA,NA,0.344,1,2,Own account,111,No electricity,5.02,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,255,555501805,3,1,38,1,2,2,1,1,44.95459097,47.57756645,Solar Lantern, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,4,Rarely available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,4,Solar Lantern,0,1,0,0,0,0,0,0,0
Eastern Province,Gatsibo,256,555600105,3,1,70,0,2,2,1,1,29.97052188,28.44961168,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,4,Rarely available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,256,555600205,2,1,26,1,2,2,1,1,137.0081,128.634927,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,358.74,0,0,0,0
Eastern Province,Gatsibo,256,555600305,3,1,74,1,2,2,1,1,137.0081,128.634927,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,256,555600405,2,1,70,0,2,1,0,8,29.97052188,28.44961168,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,Own account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,256,555600505,2,2,65,0,2,2,0,8,29.97052188,28.44961168,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,2,Mostly available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,256,555600605,2,2,63,1,2,1,0,6,137.0081,128.634927,National grid,Separated,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,15.7,0,0,0
Eastern Province,Gatsibo,256,555600705,2,2,58,1,2,1,1,8,137.0081,128.634927,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,179.37,0,0,0
Eastern Province,Gatsibo,256,555600805,2,2,68,1,2,2,0,8,137.0081,128.634927,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,3,Sometimes available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,0,0,1,0,0,44.84,0,0,0
Eastern Province,Gatsibo,256,555600905,2,1,40,0,2,1,1,1,29.97052188,28.44961168,No electricity, Married monogamously with legal certificate,Candle,8,1,100,NA,3000,36500,31.39,0,3-Stones/Open fire stove,NA,15,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,31.39,0,0,1,0,15.7,0,0,0
Eastern Province,Gatsibo,256,555601005,2,2,70,0,2,2,1,8,29.97052188,28.44961168,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,Own account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,256,555601105,3,1,48,1,2,2,1,1,137.0081,128.634927,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,4,1,1,NA,NA,1,NA,NA,Yes,NA,NA,NA,0,3,1,No account,1,National grid,0,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,256,555601205,3,1,70,1,2,2,0,2,29.97052188,28.44961168,Other Solar Lighting System,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,Own account,5,Other Solar Lighting System,0,1,0,0,0,15.7,0,0,0
Eastern Province,Gatsibo,256,555601305,2,1,54,1,2,2,1,1,137.0081,128.634927,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,3,2,Mostly available,1,2,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,256,555601405,1,2,65,1,2,1,0,8,137.0081,128.634927,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,3,Sometimes available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,73.24,0,0,0,0
Eastern Province,Gatsibo,256,555601505,3,2,62,1,2,2,1,8,137.0081,128.634927,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,5,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,256,555601605,2,2,63,0,2,2,0,8,29.97052188,28.44961168,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,256,555601705,3,1,55,1,2,2,1,1,137.0081,128.634927,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,2,1,Always available,5,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,20.93,179.37,0,0,0
Eastern Province,Gatsibo,256,555601805,1,2,47,1,2,1,1,8,29.97052188,28.44961168,Other Solar Lighting System,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,1,10,3,Sometimes available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,1,2,Own account,5,Other Solar Lighting System,0,1,0,0,0,134.53,0,0,0
Eastern Province,Gatsibo,257,555700105,2,1,37,1,2,2,1,1,113.698288,103.6578323,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,4,Rarely available,2,1,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,6,Solar Home System,0,1,0,0,0,0,0,0,0
Eastern Province,Gatsibo,257,555700205,3,1,41,1,2,1,1,1,45.22091,46.11556659,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,20.93,0,0,0,0
Eastern Province,Gatsibo,257,555700305,1,1,65,0,2,2,0,2,113.698288,103.6578323,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,22.42,0,0,0,0
Eastern Province,Gatsibo,257,555700405,4,1,67,1,2,1,1,1,45.22091,46.11556659,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,55.8,0,104.63,0,0
Eastern Province,Gatsibo,257,555700505,2,1,42,1,2,2,1,1,113.698288,103.6578323,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,3,4,Rarely available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,3,Joint account (with spouse),6,Solar Home System,0,1,0,0,0,0,0,0,0
Eastern Province,Gatsibo,257,555700605,2,2,46,1,2,2,1,1,45.22091,46.11556659,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,0,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,257,555700705,2,1,32,0,2,1,1,2,113.698288,103.6578323,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,257,555700805,3,1,36,1,2,1,1,1,45.22091,46.11556659,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0,0,104.63,0,0
Eastern Province,Gatsibo,257,555700905,2,1,56,1,2,2,0,1,113.698288,103.6578323,Solar Lantern, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,4,Rarely available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,4,Solar Lantern,0,1,0,0,0,0,0,0,0
Eastern Province,Gatsibo,257,555701005,3,1,39,1,2,1,1,1,45.22091,46.11556659,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0,89.69,0,0,0
Eastern Province,Gatsibo,257,555701105,2,2,26,1,2,2,1,6,45.22091,46.11556659,National grid,Separated,Candle,2,21,200,NA,285.7142857,3476.190476,2.99,1,Manufactured biomass stove,NA,15,2,Mostly available,1,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,1,2,Own account,1,National grid,2.99,0,1,0,0,12.56,0,0,0
Eastern Province,Gatsibo,257,555701205,2,1,43,0,2,1,1,2,113.698288,103.6578323,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,4,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,257,555701305,2,1,49,1,2,2,0,1,113.698288,103.6578323,Other Solar Lighting System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,2,Mostly available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,3,Joint account (with spouse),5,Other Solar Lighting System,0,1,0,0,0,0,0,0,0
Eastern Province,Gatsibo,257,555701405,2,1,50,0,2,2,1,1,113.698288,103.6578323,No electricity, Married monogamously with legal certificate,Candle,5,2,200,NA,3000,36500,31.39,0,Traditional/Locally built stove,NA,20,2,Mostly available,1,2,2,1,1000,2,NA,NA,No,1,NA,NA,0.86,2,3,Joint account (with spouse),111,No electricity,31.39,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,257,555701505,1,2,75,0,2,2,0,8,113.698288,103.6578323,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,111,No electricity,0,0,0,1,0,20.93,0,0,0
Eastern Province,Gatsibo,257,555701605,2,1,30,1,2,2,1,1,113.698288,103.6578323,Other Solar Lighting System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,20,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,5,Other Solar Lighting System,0,1,0,0,0,0,0,0,0
Eastern Province,Gatsibo,257,555701705,3,1,54,1,2,1,1,1,45.22091,46.11556659,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,1,Always available,4,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,2,Own account,1,National grid,0,0,1,0,0,20.93,0,0,0
Eastern Province,Gatsibo,257,555701805,2,1,28,1,2,1,1,1,45.22091,46.11556659,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,1,2,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,1,No account,1,National grid,0,0,1,0,0,15.7,0,0,0
Eastern Province,Gatsibo,258,555800105,2,1,24,0,2,1,1,2,509.3326052,554.9325479,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,20,2,Mostly available,1,2,2,1,2000,2,NA,NA,No,1,NA,NA,1.72,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,258,555800205,1,1,59,0,2,2,0,8,509.3326052,554.9325479,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,20,4,Rarely available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,Own account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,258,555800305,2,1,47,0,2,2,1,1,509.3326052,554.9325479,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,4,Rarely available,2,2,2,2,500,2,NA,NA,No,2,NA,NA,0.43,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,258,555800405,2,1,87,0,2,2,0,1,509.3326052,554.9325479,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,20,3,Sometimes available,1,2,2,1,1500,2,NA,NA,No,1,NA,NA,1.29,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,258,555800605,2,1,54,0,2,2,0,1,509.3326052,554.9325479,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,4,Rarely available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,258,555800705,2,1,58,0,2,2,1,1,509.3326052,554.9325479,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,1,4,4,Rarely available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,258,555800805,2,2,99,0,2,2,0,8,509.3326052,554.9325479,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,4,Rarely available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,258,555800905,2,1,20,0,2,1,1,7,509.3326052,554.9325479,No electricity,Single,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,20,3,Sometimes available,1,2,2,1,2000,2,NA,NA,No,1,NA,NA,1.72,1,2,Own account,111,No electricity,0,0,0,1,0,13.6,0,0,0
Eastern Province,Gatsibo,258,555801205,1,1,84,1,2,2,1,8,1978.826,1974.181782,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,2,2,1,NA,NA,2,NA,1,Yes,NA,NA,Cash,0,2,2,Own account,1,National grid,0,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,258,555801305,1,1,36,1,2,2,1,1,1978.826,1974.181782,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,4,Rarely available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,15.7,0,0,0,0
Eastern Province,Gatsibo,258,555801405,3,1,46,1,2,2,1,5,1978.826,1974.181782,National grid,Divorced,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,83.71,0,0,0,0
Eastern Province,Gatsibo,258,555801505,2,1,70,1,2,2,1,7,1978.826,1974.181782,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,Own account,1,National grid,0,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,258,555801605,3,1,55,1,2,2,1,1,1978.826,1974.181782,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,3,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,258,555801705,2,2,62,1,2,2,1,8,1978.826,1974.181782,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,3,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,258,555801805,3,2,84,1,2,2,0,8,1978.826,1974.181782,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,1,1,No account,1,National grid,0,0,1,0,0,0,0,0,0
Eastern Province,Gatsibo,259,555900105,2,1,68,0,2,2,0,1,127.7213,157.3266921,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,15,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Eastern Province,Gatsibo,259,555900205,3,1,41,0,2,1,1,1,127.7213,157.3266921,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,12.56,0,0,0
Eastern Province,Gatsibo,259,555900305,3,1,39,1,2,2,1,1,127.7213,157.3266921,Other Solar Lighting System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,4,Rarely available,2,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,3,Joint account (with spouse),5,Other Solar Lighting System,0,1,0,0,0,0,0,0,0
Eastern Province,Gatsibo,259,555900405,3,1,51,1,2,2,1,1,127.7213,157.3266921,Solar Lantern, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,20,4,Rarely available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,4,Solar Lantern,0,1,0,0,0,0,0,0,0
Eastern Province,Gatsibo,259,555900505,3,1,45,0,2,1,0,1,127.7213,157.3266921,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,6,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,15.7,0,0,0
