PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,B01,B02,B02_OTHER,B03,B04,B05,B05_OTHER,B06_1,B06_2,B06_3,B06_4,B06_5,B06_OTHER,B07_1,B07_2,B07_3,B07_4,B07_OTHER,B08_01,B08_02,B08_03,B08_04,B08_05,B08_06,B08_07,B08_08,B08_09,B08_10,B08_11,B08_12,B08_13,B08_14,B08_15,B08_OTHER,B09,B10,B11_01,B11_02,B11_03,B11_04,B11_05,B11_06,B11_07,B11_08,B11_09,B11_10,B11_11,B11_12,B11_13,B11_OTHER,B12,B13,B14
Kigali City,Nyarugenge,6,Urban,11,Ordinary HH,504.2603,574.4683135258695,02,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,Category 2,Tenant
Kigali City,Nyarugenge,6,Urban,12,Ordinary HH,504.2603,574.4683135258695,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,,,,Yes,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,6,Urban,13,Ordinary HH,504.2603,574.4683135258695,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,6,Urban,14,Ordinary HH,504.2603,574.4683135258695,02,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,6,Urban,15,Ordinary HH,504.2603,574.4683135258695,01,Electricity from REG,,,,Cement,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,,Yes,,,,,,,,,Yes,,,,,Category 2,Tenant
Kigali City,Nyarugenge,6,Urban,16,Ordinary HH,504.2603,574.4683135258695,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,6,Urban,17,Ordinary HH,504.2603,574.4683135258695,02,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,,,,,,,,,,,,,Category 2,Tenant
Kigali City,Nyarugenge,6,Urban,18,Ordinary HH,504.2603,574.4683135258695,03,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,,Yes,,,Yes,Yes,,,,,Yes,,,,,Don't know/ Don't have,Tenant
Kigali City,Nyarugenge,7,Urban,1,Ordinary HH,191.7855,188.5642477994629,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,7,Urban,2,Ordinary HH,191.7855,188.5642477994629,02,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,7,Urban,3,Ordinary HH,191.7855,188.5642477994629,02,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,7,Urban,4,Ordinary HH,191.7855,188.5642477994629,02,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,7,Urban,5,Ordinary HH,191.7855,188.5642477994629,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,Yes,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,7,Urban,6,Ordinary HH,191.7855,188.5642477994629,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,Yes,,,Yes,,,,,,,,Category 1,Free lodging
Kigali City,Nyarugenge,7,Urban,7,Ordinary HH,191.7855,188.5642477994629,02,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,7,Urban,8,Ordinary HH,191.7855,188.5642477994629,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,,Yes,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,7,Urban,9,Ordinary HH,191.7855,188.5642477994629,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,Yes,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,Yes,,,,,Category 2,Tenant
Kigali City,Nyarugenge,7,Urban,10,Ordinary HH,191.7855,188.5642477994629,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,7,Urban,11,Ordinary HH,191.7855,188.5642477994629,05,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,7,Urban,12,Ordinary HH,191.7855,188.5642477994629,02,Electricity from REG,,,,Cement,,,,Yes,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,Yes,,,,,Category 1,Owner
Kigali City,Nyarugenge,7,Urban,13,Ordinary HH,191.7855,188.5642477994629,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,7,Urban,14,Ordinary HH,191.7855,188.5642477994629,01,Electricity from REG,,,,Cement,,,Yes,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,7,Urban,15,Ordinary HH,191.7855,188.5642477994629,02,Electricity from REG,,,,Cement,,Yes,,Yes,,,,Yes,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,Yes,,,,,Category 2,Tenant
Kigali City,Nyarugenge,7,Urban,16,Ordinary HH,191.7855,188.5642477994629,01,Electricity from REG,,,,Cement,,Yes,,,,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,7,Urban,17,Ordinary HH,191.7855,188.5642477994629,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,Category 2,Tenant
Kigali City,Nyarugenge,7,Urban,18,Ordinary HH,191.7855,188.5642477994629,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,,Yes,,,,,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,8,Urban,1,Ordinary HH,709.7714999999999,691.7022258992835,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,8,Urban,2,Ordinary HH,709.7714999999999,691.7022258992835,03,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,Yes,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,8,Urban,3,Ordinary HH,709.7714999999999,691.7022258992835,01,Electricity from REG,,,,Cement,,,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,Category 1,Owner
Kigali City,Nyarugenge,8,Urban,4,Ordinary HH,709.7714999999999,691.7022258992835,02,Electricity from REG,,,,Cement,,Yes,,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,,,,,Yes,,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,8,Urban,5,Ordinary HH,709.7714999999999,691.7022258992835,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,8,Urban,6,Ordinary HH,709.7714999999999,691.7022258992835,02,Electricity from REG,,,,Clay tiles,,Yes,,Yes,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,,,,,,Category 2,Tenant
Kigali City,Nyarugenge,8,Urban,7,Ordinary HH,709.7714999999999,691.7022258992835,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,Yes,,,,,,,,,,,,Yes,Yes,,,,,Yes,,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,8,Urban,8,Ordinary HH,709.7714999999999,691.7022258992835,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,8,Urban,9,Ordinary HH,709.7714999999999,691.7022258992835,02,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,8,Urban,10,Ordinary HH,709.7714999999999,691.7022258992835,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,,,Yes,Didn't apply for a loan,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,8,Urban,11,Ordinary HH,709.7714999999999,691.7022258992835,03,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,Yes,,,,,Category 3,Tenant
Kigali City,Nyarugenge,8,Urban,12,Ordinary HH,709.7714999999999,691.7022258992835,02,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,Yes,,,,,Category 2,Tenant
Kigali City,Nyarugenge,8,Urban,13,Ordinary HH,709.7714999999999,691.7022258992835,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,,Yes,Didn't apply for a loan,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,8,Urban,14,Ordinary HH,709.7714999999999,691.7022258992835,01,Electricity from REG,,,,Beaten earth,,Yes,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,8,Urban,15,Ordinary HH,709.7714999999999,691.7022258992835,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,8,Urban,16,Ordinary HH,709.7714999999999,691.7022258992835,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,8,Urban,17,Ordinary HH,709.7714999999999,691.7022258992835,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,8,Urban,18,Ordinary HH,57.73261004784688,57.03740620952001,02,Candle,,,,Cement,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 2,Tenant
Kigali City,Nyarugenge,9,Urban,2,Ordinary HH,450.0009,566.6928729667239,02,Electricity from REG,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,9,Urban,4,Ordinary HH,450.0009,566.6928729667239,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,,Yes,,,,,,,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,9,Urban,5,Ordinary HH,450.0009,566.6928729667239,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,,Yes,,,,,,,,,,,,,,Category 2,Tenant
Kigali City,Nyarugenge,9,Urban,6,Ordinary HH,450.0009,566.6928729667239,01,Electricity from REG,,,,Cement,,,,,Yes,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,,,Category 3,Owner
Kigali City,Nyarugenge,9,Urban,7,Ordinary HH,450.0009,566.6928729667239,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,Yes,None,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 2,Tenant
Kigali City,Nyarugenge,9,Urban,8,Ordinary HH,450.0009,566.6928729667239,02,Electricity from REG,,,,Cement,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,9,Urban,9,Ordinary HH,450.0009,566.6928729667239,02,Electricity from REG,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,9,Urban,10,Ordinary HH,450.0009,566.6928729667239,02,Electricity from REG,,,,Cement,,Yes,Yes,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,9,Urban,11,Ordinary HH,450.0009,566.6928729667239,02,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,Category 2,Tenant
Kigali City,Nyarugenge,9,Urban,12,Ordinary HH,450.0009,566.6928729667239,02,Electricity from REG,,,,Beaten earth,,,Yes,,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 1,Tenant
Kigali City,Nyarugenge,9,Urban,13,Ordinary HH,450.0009,566.6928729667239,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,9,Urban,14,Ordinary HH,450.0009,566.6928729667239,02,Electricity from REG,,,,Cement,,,Yes,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,9,Urban,15,Ordinary HH,450.0009,566.6928729667239,01,Electricity from REG,,,,Beaten earth,,,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,No,,,,,,,,,,,,,,,,,Category 1,Owner
Kigali City,Nyarugenge,9,Urban,16,Ordinary HH,450.0009,566.6928729667239,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,9,Urban,17,Ordinary HH,450.0009,566.6928729667239,01,Electricity from REG,,,,Cement,,Yes,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,,,Yes,,,,,,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,9,Urban,18,Ordinary HH,450.0009,566.6928729667239,02,Electricity from REG,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 1,Free lodging
Kigali City,Nyarugenge,9,Urban,19,Ordinary HH,29.11057035040432,28.42542941488191,02,Oil Lamp,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 1,Owner
Kigali City,Nyarugenge,9,Urban,20,Ordinary HH,29.11057035040432,28.42542941488191,02,Torch/Phone,,,,Cement,,,Yes,,,,,,,,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,Category 1,Owner
Kigali City,Nyarugenge,10,Urban,2,Ordinary HH,581.4858,706.5684298787947,02,Electricity from REG,,,,Cement,,,Yes,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 2,Tenant
Kigali City,Nyarugenge,10,Urban,3,Ordinary HH,581.4858,706.5684298787947,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,,,,,,,,Yes,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,10,Urban,4,Ordinary HH,581.4858,706.5684298787947,02,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,10,Urban,5,Ordinary HH,45.34522293577982,46.27204586894844,01,Candle,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,10,Urban,6,Ordinary HH,581.4858,706.5684298787947,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,10,Urban,7,Ordinary HH,581.4858,706.5684298787947,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,,Yes,,,Yes,Yes,,,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,10,Urban,8,Ordinary HH,581.4858,706.5684298787947,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,10,Urban,9,Ordinary HH,581.4858,706.5684298787947,02,Electricity from REG,,,,Cement,,Yes,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,10,Urban,10,Ordinary HH,581.4858,706.5684298787947,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Don't know/ Don't have,Tenant
Kigali City,Nyarugenge,10,Urban,11,Ordinary HH,581.4858,706.5684298787947,02,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,10,Urban,12,Ordinary HH,581.4858,706.5684298787947,01,Electricity from REG,,,,Cement,,Yes,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,,,,,Yes,Yes,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,10,Urban,13,Ordinary HH,581.4858,706.5684298787947,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,10,Urban,14,Ordinary HH,581.4858,706.5684298787947,01,Electricity from REG,,,,Clay tiles,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,10,Urban,15,Ordinary HH,581.4858,706.5684298787947,02,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,Yes,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 2,Tenant
Kigali City,Nyarugenge,10,Urban,16,Ordinary HH,581.4858,706.5684298787947,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,10,Urban,17,Ordinary HH,581.4858,706.5684298787947,01,Electricity from REG,,,,Cement,,,Yes,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 2,Free lodging
Kigali City,Nyarugenge,10,Urban,18,Ordinary HH,581.4858,706.5684298787947,02,Electricity from REG,,,,Clay tiles,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,Yes,,,,,Category 3,Owner
Kigali City,Nyarugenge,10,Urban,19,Ordinary HH,581.4858,706.5684298787947,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,,,Yes,Commercial bank,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,1,Ordinary HH,486.8111999999999,452.833735084069,02,Electricity from REG,,,,Clay tiles,,Yes,,,,,,Yes,,,,,Yes,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,2,Ordinary HH,486.8111999999999,452.833735084069,03,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,3,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,4,Ordinary HH,486.8111999999999,452.833735084069,02,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,5,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,11,Urban,6,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,7,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,8,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Clay tiles,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,11,Urban,9,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Cement,,,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 3,Tenant
Kigali City,Nyarugenge,11,Urban,10,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,11,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Cement,,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,12,Ordinary HH,486.8111999999999,452.833735084069,02,Electricity from REG,,,,Cement,,,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,Yes,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,13,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,11,Urban,14,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 2,Owner
Kigali City,Nyarugenge,11,Urban,15,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Beaten earth,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,16,Ordinary HH,486.8111999999999,452.833735084069,02,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,Category 3,Owner
Kigali City,Nyarugenge,11,Urban,17,Ordinary HH,486.8111999999999,452.833735084069,01,Electricity from REG,,,,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 1,Owner
