Cluster,HI05,HH_WT,C_hhweight,PROVINCE,DISTRICT,HI04,TYPEHH,E00A,E01A,E01B,E01C,E02A,E02B,E02C,E03A,E03B,E03C,E04A,E04B,E04C,E05A,E05B,E05C,E06A,E06B,E06C,E07A,E07B,E07C,E08A,E08B,E09A,E09B,E09C,E10A,E10B,E10C,E11A,E11B,E13A,E13B,E14A,E14B,E15A,E15B,E16A,E16B,E17A,E17B,E18A,E18B,E20A,E20B,E21A,E21B,E22A,E22B,E23A,E23B,E24A,E24B,E26A,E26B,E27A,E27B,E28A,E28B,E29A,E29B,E30A,E30B,E30C,E31A,E31B,E31C,E32A,E32B,E32C,E33A,E33B,E34A,E34B,E35A,E35B,E37A,E37B,E38,E38_OTHER,F01,F10,F10_OTHER
4,6,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,5,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,0,,,0,,,1,Yes,5,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Electric lighting,
4,7,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,4,Yes,5,0,,,4,Yes,5,0,,,0,,,0,,,1,Yes,3,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,1,Yes,4,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,02,No children currently enrolled in school/studying only during daylight,
4,8,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,2,Yes,4,0,,,2,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
4,9,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,8,Yes,4,0,,,0,,,0,,,1,Yes,0,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,2,Yes,1,Yes,0,,,0,,,1,Yes,6,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
4,10,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,4,Yes,4,0,,,4,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Electric lighting,
4,11,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,9,Yes,11,0,,,0,,,0,,,1,Yes,2,0,,0,,,1,Yes,24,0,,1,Yes,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,2,Yes,2,Yes,0,,,1,Yes,5,0,,,1,Yes,0,,0,,0,,Kept at home,,02,Electric lighting,
4,12,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,5,Yes,7,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,1,Yes,2,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
4,13,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,6,Yes,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,Yes,0,,0,,,1,Yes,6,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
4,15,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,2,Yes,6,0,,,0,,,0,,,1,Yes,7,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,Yes,1,No,6,1,Yes,3,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Electric lighting,
4,17,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,6,Yes,12,0,,,0,,,1,Yes,1,1,Yes,1,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,1,Yes,3,0,,,0,,0,,0,,0,,Shop/ reseller,,01,Electric lighting,
4,19,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,4,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,1,Yes,2,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Electric lighting,
4,21,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,3,Yes,5,0,,,0,,,0,,,1,Yes,12,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,3,Yes,1,Yes,0,,,0,,,1,Yes,3,0,,0,,0,,0,,With other garbage,,05,No children currently enrolled in school/studying only during daylight,
4,22,262.5804,252.1639912786828,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,7,Yes,12,0,,,0,,,0,,,1,Yes,3,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,6,Yes,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
5,1,35.61450627615064,34.95401376104183,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
5,2,35.61450627615064,34.95401376104183,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Candles,
5,3,35.61450627615064,34.95401376104183,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,1,Yes,6,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Candles,
5,4,35.61450627615064,34.95401376104183,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,1,No,12,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Candles,
5,5,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,3,Yes,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Electric lighting,
5,6,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,3,Yes,4,0,,,3,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Electric lighting,
5,7,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,4,Yes,12,0,,,0,,,0,,,1,Yes,3,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
5,8,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,5,Yes,10,0,,,0,,,0,,,1,Yes,1,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,1,Yes,3,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
5,9,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,3,Yes,5,0,,,0,,,1,Yes,6,1,Yes,6,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Shop/ reseller,,01,Electric lighting,
5,10,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,2,Yes,5,0,,,2,Yes,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
5,11,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,4,Yes,10,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,2,Yes,0,,,1,Yes,2,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
5,12,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,7,Yes,12,0,,,1,Yes,0,0,,,1,Yes,4,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,0,,,0,,,1,Yes,2,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
5,14,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,8,Yes,5,0,,,1,Yes,2,1,Yes,4,1,Yes,4,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,0,,,1,Yes,3,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
5,16,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,2,Yes,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,1,No,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,1,Yes,6,0,,,0,,0,,0,,0,,In nature,,01,Electric lighting,
5,17,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,6,Yes,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
5,18,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,1,6,No,8,0,,,0,,,0,,,1,Yes,2,1,Yes,3,1,Yes,3,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,2,Yes,0,,,0,,,1,Yes,3,1,Yes,0,,0,,0,,Shop/ reseller,,01,Electric lighting,
5,20,187.074,200.8102328927649,Kigali City,Nyarugenge,Urban,Ordinary HH,0,6,Yes,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Shop/ reseller,,01,Electric lighting,
6,1,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,2,Yes,4,6,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
6,2,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,3,Yes,4,1,Yes,4,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,2,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
6,3,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,3,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,0,,,1,Yes,2,0,,0,,0,,0,,With other garbage,,02,No children currently enrolled in school/studying only during daylight,
6,4,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,3,Yes,24,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,Yes,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
6,5,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,5,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,0,,,1,Yes,4,1,Yes,4,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
6,6,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,2,Yes,12,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,1,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
6,7,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,4,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
6,8,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,2,Yes,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
6,9,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,3,Yes,6,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,1,Yes,12,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
6,10,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,4,Yes,6,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,1,Yes,1,Yes,0,,,1,Yes,8,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
6,11,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,5,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,0,,,1,Yes,2,0,,0,,0,,0,,With other garbage,,02,No children currently enrolled in school/studying only during daylight,
6,12,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,5,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
6,13,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,6,Yes,5,0,,,0,,,0,,,1,No,12,1,Yes,0,,,1,Yes,8,0,,1,Yes,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,1,Yes,0,,1,Yes,2,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
6,14,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,8,Yes,20,0,,,0,,,0,,,4,Yes,15,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,0,,,1,Yes,3,0,,,0,,0,,0,,0,,In nature,,02,Electric lighting,
6,15,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,1,Yes,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
6,16,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,5,Yes,4,0,,,2,Yes,2,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",He/she gave them to someone,01,Electric lighting,
6,17,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,3,Yes,12,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,3,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
6,18,504.2603,574.4683135258695,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,7,Yes,4,0,,,0,,,0,,,1,Yes,4,0,,0,,,1,Yes,4,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,Yes,1,Yes,0,,,0,,,1,Yes,4,0,,0,,0,,0,,With other garbage,,03,No children currently enrolled in school/studying only during daylight,
7,1,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,6,Yes,2,0,,,0,,,0,,,1,No,12,0,,0,,,1,Yes,24,1,Yes,2,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,2,Yes,3,Yes,1,Yes,0,,,1,Yes,11,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
7,2,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,10,Yes,24,0,,,0,,,0,,,1,Yes,3,0,,0,,,1,Yes,24,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,Yes,1,Yes,0,,,1,Yes,4,0,,,1,Yes,0,,0,,0,,With other garbage,,02,Electric lighting,
7,3,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,10,Yes,7,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,Yes,1,Yes,0,,,1,Yes,2,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
7,4,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,12,Yes,6,0,,,0,,,0,,,1,Yes,0,1,Yes,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,2,Yes,0,,0,,,1,Yes,3,0,,,1,Yes,0,,0,,0,,Kept at home,,02,Electric lighting,
7,5,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,6,Yes,7,0,,,0,,,0,,,1,Yes,0,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,3,Yes,0,,0,,,0,,,1,Yes,2,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
7,6,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,12,Yes,11,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,8,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
7,7,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,1,Yes,3,11,Yes,5,0,,,0,,,0,,,1,Yes,1,0,,0,,,1,Yes,24,0,,1,Yes,1,No,1,Yes,1,No,0,,1,Yes,0,,0,,0,,0,,0,,2,Yes,0,,3,Yes,1,Yes,0,,,0,,,1,Yes,2,1,Yes,0,,0,,0,,With other garbage,,02,Electric lighting,
7,8,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,8,Yes,5,0,,,0,,,0,,,1,Yes,3,0,,0,,,1,Yes,10,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,Yes,0,,,0,,,1,Yes,7,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
7,9,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,2,Yes,6,0,,,0,,,0,,,1,Yes,8,0,,0,,,1,Yes,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,1,No,8,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
7,10,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,8,Yes,6,0,,,0,,,0,,,4,Yes,2,0,,0,,,1,Yes,24,0,,1,Yes,1,No,1,Yes,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,2,Yes,0,,,1,Yes,2,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
7,11,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,13,Yes,6,0,,,0,,,0,,,1,Yes,2,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,05,Electric lighting,
7,12,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,4,Yes,12,0,,,1,Yes,3,0,,,0,,,1,No,0,,,0,,,0,,1,Yes,0,,1,No,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,2,Yes,0,,,1,Yes,3,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
7,13,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,9,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,1,Yes,24,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,1,Yes,3,Yes,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Shop/ reseller,,01,Electric lighting,
7,14,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,6,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
7,15,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,3,Yes,5,1,Yes,5,0,,,0,,,0,,,0,,,0,,,1,Yes,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,1,Yes,10,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
7,16,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,6,Yes,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
7,17,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,4,Yes,4,0,,,0,,,0,,,1,Yes,5,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,3,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
7,18,191.7855,188.5642477994629,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,7,Yes,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,1,Yes,0,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
8,1,709.7714999999999,691.7022258992835,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,15,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,5,Yes,0,,,1,Yes,3,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
8,2,709.7714999999999,691.7022258992835,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,6,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,No,3,No,0,,,1,Yes,8,0,,,0,,0,,0,,0,,Shop/ reseller,,02,Electric lighting,
8,3,709.7714999999999,691.7022258992835,Kigali City,Nyarugenge,Urban,Ordinary HH,0,0,,,0,,,6,Yes,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,1,Yes,6,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
